index,date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
24454,2010-08-01T00:00:00,TPCP,GHCND:ARM00087436,89,0,0,Argentina,TPCP
24455,2010-08-01T00:00:00,TPCP,GHCND:ARM00087448,0,0,0,Argentina,TPCP
24456,2010-08-01T00:00:00,TPCP,GHCND:ARM00087453,0,0,0,Argentina,TPCP
24457,2010-08-01T00:00:00,TPCP,GHCND:ARM00087467,10,0,0,Argentina,TPCP
24458,2010-08-01T00:00:00,TPCP,GHCND:ARM00087480,3,0,0,Argentina,TPCP
24459,2010-08-01T00:00:00,TPCP,GHCND:ARM00087497,160,0,0,Argentina,TPCP
24460,2010-08-01T00:00:00,TPCP,GHCND:ARM00087506,140,0,0,Argentina,TPCP
24461,2010-08-01T00:00:00,TPCP,GHCND:ARM00087509,96,0,0,Argentina,TPCP
24462,2010-08-01T00:00:00,TPCP,GHCND:ARM00087548,10,0,0,Argentina,TPCP
24463,2010-08-01T00:00:00,TPCP,GHCND:ARM00087576,89,0,0,Argentina,TPCP
24464,2010-08-01T00:00:00,TPCP,GHCND:ARM00087582,114,0,0,Argentina,TPCP
24465,2010-08-01T00:00:00,TPCP,GHCND:ARM00087593,25,0,0,Argentina,TPCP
24466,2010-08-01T00:00:00,TPCP,GHCND:ARM00087640,300,0,0,Argentina,TPCP
24467,2010-08-01T00:00:00,TPCP,GHCND:ARM00087641,269,0,0,Argentina,TPCP
24468,2010-08-01T00:00:00,TPCP,GHCND:ARM00087645,305,0,0,Argentina,TPCP
24469,2010-08-01T00:00:00,TPCP,GHCND:ARM00087648,82,0,0,Argentina,TPCP
24470,2010-08-01T00:00:00,TPCP,GHCND:ARM00087765,1332,0,0,Argentina,TPCP
24471,2010-08-01T00:00:00,TPCP,GHCND:ARM00087784,40,0,0,Argentina,TPCP
24472,2010-08-01T00:00:00,TPCP,GHCND:ARM00087791,30,0,0,Argentina,TPCP
24473,2010-08-01T00:00:00,TPCP,GHCND:ARM00087852,41,0,0,Argentina,TPCP
24474,2010-08-01T00:00:00,TPCP,GHCND:ARM00087896,18,0,0,Argentina,TPCP
24475,2010-08-01T00:00:00,TPCP,GHCND:ARM00087904,117,0,0,Argentina,TPCP
24476,2010-08-01T00:00:00,TPCP,GHCND:ARM00087909,140,0,0,Argentina,TPCP
24477,2010-08-01T00:00:00,TPCP,GHCND:ARM00087938,359,0,0,Argentina,TPCP
24478,2010-08-01T00:00:00,TPCP,GHCND:BR002554002,360,0,0,Argentina,TPCP
24479,2010-09-01T00:00:00,TPCP,GHCND:AR000000011,950,0,0,Argentina,TPCP
24480,2010-09-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
24481,2010-09-01T00:00:00,TPCP,GHCND:AR000087078,959,0,0,Argentina,TPCP
24482,2010-09-01T00:00:00,TPCP,GHCND:AR000087129,30,0,0,Argentina,TPCP
24483,2010-09-01T00:00:00,TPCP,GHCND:AR000087155,1509,0,0,Argentina,TPCP
24484,2010-09-01T00:00:00,TPCP,GHCND:AR000087217,10,0,0,Argentina,TPCP
24485,2010-09-01T00:00:00,TPCP,GHCND:AR000087257,276,0,0,Argentina,TPCP
24486,2010-09-01T00:00:00,TPCP,GHCND:AR000087270,1402,0,0,Argentina,TPCP
24487,2010-09-01T00:00:00,TPCP,GHCND:AR000087344,645,0,0,Argentina,TPCP
24488,2010-09-01T00:00:00,TPCP,GHCND:AR000087374,798,0,0,Argentina,TPCP
24489,2010-09-01T00:00:00,TPCP,GHCND:AR000087418,96,0,0,Argentina,TPCP
24490,2010-09-01T00:00:00,TPCP,GHCND:AR000087534,729,0,0,Argentina,TPCP
24491,2010-09-01T00:00:00,TPCP,GHCND:AR000087623,1268,0,0,Argentina,TPCP
24492,2010-09-01T00:00:00,TPCP,GHCND:AR000087692,687,0,0,Argentina,TPCP
24493,2010-09-01T00:00:00,TPCP,GHCND:AR000087715,541,0,0,Argentina,TPCP
24494,2010-09-01T00:00:00,TPCP,GHCND:AR000087803,20,0,0,Argentina,TPCP
24495,2010-09-01T00:00:00,TPCP,GHCND:AR000087828,396,0,0,Argentina,TPCP
24496,2010-09-01T00:00:00,TPCP,GHCND:AR000087860,66,0,0,Argentina,TPCP
24497,2010-09-01T00:00:00,TPCP,GHCND:AR000087925,152,0,0,Argentina,TPCP
24498,2010-09-01T00:00:00,TPCP,GHCND:AR000870470,44,0,0,Argentina,TPCP
24499,2010-09-01T00:00:00,TPCP,GHCND:AR000877500,385,0,0,Argentina,TPCP
24500,2010-09-01T00:00:00,TPCP,GHCND:ARM00087016,30,0,0,Argentina,TPCP
24501,2010-09-01T00:00:00,TPCP,GHCND:ARM00087022,219,0,0,Argentina,TPCP
24502,2010-09-01T00:00:00,TPCP,GHCND:ARM00087046,0,0,0,Argentina,TPCP
24503,2010-09-01T00:00:00,TPCP,GHCND:ARM00087121,282,0,0,Argentina,TPCP
24504,2010-09-01T00:00:00,TPCP,GHCND:ARM00087148,945,0,0,Argentina,TPCP
24505,2010-09-01T00:00:00,TPCP,GHCND:ARM00087162,516,0,0,Argentina,TPCP
24506,2010-09-01T00:00:00,TPCP,GHCND:ARM00087166,1485,0,0,Argentina,TPCP
24507,2010-09-01T00:00:00,TPCP,GHCND:ARM00087178,1667,0,0,Argentina,TPCP
24508,2010-09-01T00:00:00,TPCP,GHCND:ARM00087222,1460,0,0,Argentina,TPCP
24509,2010-09-01T00:00:00,TPCP,GHCND:ARM00087289,1100,0,0,Argentina,TPCP
24510,2010-09-01T00:00:00,TPCP,GHCND:ARM00087311,71,0,0,Argentina,TPCP
24511,2010-09-01T00:00:00,TPCP,GHCND:ARM00087320,10,0,0,Argentina,TPCP
24512,2010-09-01T00:00:00,TPCP,GHCND:ARM00087328,405,0,0,Argentina,TPCP
24513,2010-09-01T00:00:00,TPCP,GHCND:ARM00087349,580,0,0,Argentina,TPCP
24514,2010-09-01T00:00:00,TPCP,GHCND:ARM00087395,949,0,0,Argentina,TPCP
24515,2010-09-01T00:00:00,TPCP,GHCND:ARM00087416,30,0,0,Argentina,TPCP
24516,2010-09-01T00:00:00,TPCP,GHCND:ARM00087436,331,0,0,Argentina,TPCP
24517,2010-09-01T00:00:00,TPCP,GHCND:ARM00087448,618,0,0,Argentina,TPCP
24518,2010-09-01T00:00:00,TPCP,GHCND:ARM00087453,625,0,0,Argentina,TPCP
24519,2010-09-01T00:00:00,TPCP,GHCND:ARM00087467,1047,0,0,Argentina,TPCP
24520,2010-09-01T00:00:00,TPCP,GHCND:ARM00087480,848,0,0,Argentina,TPCP
24521,2010-09-01T00:00:00,TPCP,GHCND:ARM00087497,1562,0,0,Argentina,TPCP
24522,2010-09-01T00:00:00,TPCP,GHCND:ARM00087506,96,0,0,Argentina,TPCP
24523,2010-09-01T00:00:00,TPCP,GHCND:ARM00087509,330,0,0,Argentina,TPCP
24524,2010-09-01T00:00:00,TPCP,GHCND:ARM00087548,945,0,0,Argentina,TPCP
24525,2010-09-01T00:00:00,TPCP,GHCND:ARM00087576,839,0,0,Argentina,TPCP
24526,2010-09-01T00:00:00,TPCP,GHCND:ARM00087582,1164,0,0,Argentina,TPCP
24527,2010-09-01T00:00:00,TPCP,GHCND:ARM00087593,1031,0,0,Argentina,TPCP
24528,2010-09-01T00:00:00,TPCP,GHCND:ARM00087640,1021,0,0,Argentina,TPCP
24529,2010-09-01T00:00:00,TPCP,GHCND:ARM00087641,828,0,0,Argentina,TPCP
24530,2010-09-01T00:00:00,TPCP,GHCND:ARM00087645,1020,0,0,Argentina,TPCP
24531,2010-09-01T00:00:00,TPCP,GHCND:ARM00087648,1046,0,0,Argentina,TPCP
24532,2010-09-01T00:00:00,TPCP,GHCND:ARM00087688,261,0,0,Argentina,TPCP
24533,2010-09-01T00:00:00,TPCP,GHCND:ARM00087765,30,0,0,Argentina,TPCP
24534,2010-09-01T00:00:00,TPCP,GHCND:ARM00087784,111,0,0,Argentina,TPCP
24535,2010-09-01T00:00:00,TPCP,GHCND:ARM00087791,0,0,0,Argentina,TPCP
24536,2010-09-01T00:00:00,TPCP,GHCND:ARM00087852,60,0,0,Argentina,TPCP
24537,2010-09-01T00:00:00,TPCP,GHCND:ARM00087896,18,0,0,Argentina,TPCP
24538,2010-09-01T00:00:00,TPCP,GHCND:ARM00087904,91,0,0,Argentina,TPCP
24539,2010-09-01T00:00:00,TPCP,GHCND:ARM00087909,20,0,0,Argentina,TPCP
24540,2010-09-01T00:00:00,TPCP,GHCND:ARM00087938,331,0,0,Argentina,TPCP
24541,2010-09-01T00:00:00,TPCP,GHCND:BR002554002,1063,0,0,Argentina,TPCP
24542,2010-09-01T00:00:00,TPCP,GHCND:PAM00086170,138,0,0,Argentina,TPCP
24543,2010-10-01T00:00:00,TPCP,GHCND:AR000000011,254,0,0,Argentina,TPCP
24544,2010-10-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
24545,2010-10-01T00:00:00,TPCP,GHCND:AR000087078,795,0,0,Argentina,TPCP
24546,2010-10-01T00:00:00,TPCP,GHCND:AR000087129,461,0,0,Argentina,TPCP
24547,2010-10-01T00:00:00,TPCP,GHCND:AR000087155,404,0,0,Argentina,TPCP
24548,2010-10-01T00:00:00,TPCP,GHCND:AR000087217,61,0,0,Argentina,TPCP
24549,2010-10-01T00:00:00,TPCP,GHCND:AR000087257,48,0,0,Argentina,TPCP
24550,2010-10-01T00:00:00,TPCP,GHCND:AR000087270,343,0,0,Argentina,TPCP
24551,2010-10-01T00:00:00,TPCP,GHCND:AR000087344,406,0,0,Argentina,TPCP
24552,2010-10-01T00:00:00,TPCP,GHCND:AR000087374,554,0,0,Argentina,TPCP
24553,2010-10-01T00:00:00,TPCP,GHCND:AR000087418,188,0,0,Argentina,TPCP
24554,2010-10-01T00:00:00,TPCP,GHCND:AR000087534,1911,0,0,Argentina,TPCP
24555,2010-10-01T00:00:00,TPCP,GHCND:AR000087623,521,0,0,Argentina,TPCP
24556,2010-10-01T00:00:00,TPCP,GHCND:AR000087692,234,0,0,Argentina,TPCP
24557,2010-10-01T00:00:00,TPCP,GHCND:AR000087715,338,0,0,Argentina,TPCP
24558,2010-10-01T00:00:00,TPCP,GHCND:AR000087803,172,0,0,Argentina,TPCP
24559,2010-10-01T00:00:00,TPCP,GHCND:AR000087828,71,0,0,Argentina,TPCP
24560,2010-10-01T00:00:00,TPCP,GHCND:AR000087860,50,0,0,Argentina,TPCP
24561,2010-10-01T00:00:00,TPCP,GHCND:AR000087925,99,0,0,Argentina,TPCP
24562,2010-10-01T00:00:00,TPCP,GHCND:AR000870470,84,0,0,Argentina,TPCP
24563,2010-10-01T00:00:00,TPCP,GHCND:AR000877500,709,0,0,Argentina,TPCP
24564,2010-10-01T00:00:00,TPCP,GHCND:ARM00087016,33,0,0,Argentina,TPCP
24565,2010-10-01T00:00:00,TPCP,GHCND:ARM00087022,459,0,0,Argentina,TPCP
24566,2010-10-01T00:00:00,TPCP,GHCND:ARM00087046,51,0,0,Argentina,TPCP
24567,2010-10-01T00:00:00,TPCP,GHCND:ARM00087121,394,0,0,Argentina,TPCP
24568,2010-10-01T00:00:00,TPCP,GHCND:ARM00087148,610,0,0,Argentina,TPCP
24569,2010-10-01T00:00:00,TPCP,GHCND:ARM00087162,1082,0,0,Argentina,TPCP
24570,2010-10-01T00:00:00,TPCP,GHCND:ARM00087166,442,0,0,Argentina,TPCP
24571,2010-10-01T00:00:00,TPCP,GHCND:ARM00087178,1589,0,0,Argentina,TPCP
24572,2010-10-01T00:00:00,TPCP,GHCND:ARM00087222,170,0,0,Argentina,TPCP
24573,2010-10-01T00:00:00,TPCP,GHCND:ARM00087289,420,0,0,Argentina,TPCP
24574,2010-10-01T00:00:00,TPCP,GHCND:ARM00087311,40,0,0,Argentina,TPCP
24575,2010-10-01T00:00:00,TPCP,GHCND:ARM00087320,320,0,0,Argentina,TPCP
24576,2010-10-01T00:00:00,TPCP,GHCND:ARM00087328,1018,0,0,Argentina,TPCP
24577,2010-10-01T00:00:00,TPCP,GHCND:ARM00087349,377,0,0,Argentina,TPCP
24578,2010-10-01T00:00:00,TPCP,GHCND:ARM00087395,739,0,0,Argentina,TPCP
24579,2010-10-01T00:00:00,TPCP,GHCND:ARM00087416,61,0,0,Argentina,TPCP
24580,2010-10-01T00:00:00,TPCP,GHCND:ARM00087436,871,0,0,Argentina,TPCP
24581,2010-10-01T00:00:00,TPCP,GHCND:ARM00087448,789,0,0,Argentina,TPCP
24582,2010-10-01T00:00:00,TPCP,GHCND:ARM00087453,927,0,0,Argentina,TPCP
24583,2010-10-01T00:00:00,TPCP,GHCND:ARM00087467,526,0,0,Argentina,TPCP
24584,2010-10-01T00:00:00,TPCP,GHCND:ARM00087480,381,0,0,Argentina,TPCP
24585,2010-10-01T00:00:00,TPCP,GHCND:ARM00087497,422,0,0,Argentina,TPCP
24586,2010-10-01T00:00:00,TPCP,GHCND:ARM00087506,59,0,0,Argentina,TPCP
24587,2010-10-01T00:00:00,TPCP,GHCND:ARM00087509,51,0,0,Argentina,TPCP
24588,2010-10-01T00:00:00,TPCP,GHCND:ARM00087548,635,0,0,Argentina,TPCP
24589,2010-10-01T00:00:00,TPCP,GHCND:ARM00087576,282,0,0,Argentina,TPCP
24590,2010-10-01T00:00:00,TPCP,GHCND:ARM00087582,389,0,0,Argentina,TPCP
24591,2010-10-01T00:00:00,TPCP,GHCND:ARM00087593,303,0,0,Argentina,TPCP
24592,2010-10-01T00:00:00,TPCP,GHCND:ARM00087640,509,0,0,Argentina,TPCP
24593,2010-10-01T00:00:00,TPCP,GHCND:ARM00087641,459,0,0,Argentina,TPCP
24594,2010-10-01T00:00:00,TPCP,GHCND:ARM00087645,703,0,0,Argentina,TPCP
24595,2010-10-01T00:00:00,TPCP,GHCND:ARM00087648,399,0,0,Argentina,TPCP
24596,2010-10-01T00:00:00,TPCP,GHCND:ARM00087765,91,0,0,Argentina,TPCP
24597,2010-10-01T00:00:00,TPCP,GHCND:ARM00087784,112,0,0,Argentina,TPCP
24598,2010-10-01T00:00:00,TPCP,GHCND:ARM00087791,817,0,0,Argentina,TPCP
24599,2010-10-01T00:00:00,TPCP,GHCND:ARM00087852,3,0,0,Argentina,TPCP
24600,2010-10-01T00:00:00,TPCP,GHCND:ARM00087896,230,0,0,Argentina,TPCP
24601,2010-10-01T00:00:00,TPCP,GHCND:ARM00087904,190,0,0,Argentina,TPCP
24602,2010-10-01T00:00:00,TPCP,GHCND:ARM00087909,126,0,0,Argentina,TPCP
24603,2010-10-01T00:00:00,TPCP,GHCND:ARM00087938,95,0,0,Argentina,TPCP
24604,2010-10-01T00:00:00,TPCP,GHCND:BR002554002,1620,0,0,Argentina,TPCP
24605,2010-10-01T00:00:00,TPCP,GHCND:PAM00086170,1618,0,0,Argentina,TPCP
24606,2010-11-01T00:00:00,TPCP,GHCND:AR000000011,408,0,0,Argentina,TPCP
24607,2010-11-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
24608,2010-11-01T00:00:00,TPCP,GHCND:AR000087078,258,0,0,Argentina,TPCP
24609,2010-11-01T00:00:00,TPCP,GHCND:AR000087129,779,0,0,Argentina,TPCP
24610,2010-11-01T00:00:00,TPCP,GHCND:AR000087155,421,0,0,Argentina,TPCP
24611,2010-11-01T00:00:00,TPCP,GHCND:AR000087217,249,0,0,Argentina,TPCP
24612,2010-11-01T00:00:00,TPCP,GHCND:AR000087257,648,0,0,Argentina,TPCP
24613,2010-11-01T00:00:00,TPCP,GHCND:AR000087270,472,0,0,Argentina,TPCP
24614,2010-11-01T00:00:00,TPCP,GHCND:AR000087344,518,0,0,Argentina,TPCP
24615,2010-11-01T00:00:00,TPCP,GHCND:AR000087374,309,0,0,Argentina,TPCP
24616,2010-11-01T00:00:00,TPCP,GHCND:AR000087418,79,0,0,Argentina,TPCP
24617,2010-11-01T00:00:00,TPCP,GHCND:AR000087534,386,0,0,Argentina,TPCP
24618,2010-11-01T00:00:00,TPCP,GHCND:AR000087623,415,0,0,Argentina,TPCP
24619,2010-11-01T00:00:00,TPCP,GHCND:AR000087692,919,0,0,Argentina,TPCP
24620,2010-11-01T00:00:00,TPCP,GHCND:AR000087715,20,0,0,Argentina,TPCP
24621,2010-11-01T00:00:00,TPCP,GHCND:AR000087803,119,0,0,Argentina,TPCP
24622,2010-11-01T00:00:00,TPCP,GHCND:AR000087828,87,0,0,Argentina,TPCP
24623,2010-11-01T00:00:00,TPCP,GHCND:AR000087860,648,0,0,Argentina,TPCP
24624,2010-11-01T00:00:00,TPCP,GHCND:AR000087925,269,0,0,Argentina,TPCP
24625,2010-11-01T00:00:00,TPCP,GHCND:AR000870470,182,0,0,Argentina,TPCP
24626,2010-11-01T00:00:00,TPCP,GHCND:AR000877500,544,0,0,Argentina,TPCP
24627,2010-11-01T00:00:00,TPCP,GHCND:ARM00087016,310,0,0,Argentina,TPCP
24628,2010-11-01T00:00:00,TPCP,GHCND:ARM00087022,229,0,0,Argentina,TPCP
24629,2010-11-01T00:00:00,TPCP,GHCND:ARM00087046,3,0,0,Argentina,TPCP
24630,2010-11-01T00:00:00,TPCP,GHCND:ARM00087121,2423,0,0,Argentina,TPCP
24631,2010-11-01T00:00:00,TPCP,GHCND:ARM00087148,447,0,0,Argentina,TPCP
24632,2010-11-01T00:00:00,TPCP,GHCND:ARM00087162,632,0,0,Argentina,TPCP
24633,2010-11-01T00:00:00,TPCP,GHCND:ARM00087166,540,0,0,Argentina,TPCP
24634,2010-11-01T00:00:00,TPCP,GHCND:ARM00087178,74,0,0,Argentina,TPCP
24635,2010-11-01T00:00:00,TPCP,GHCND:ARM00087222,511,0,0,Argentina,TPCP
24636,2010-11-01T00:00:00,TPCP,GHCND:ARM00087289,213,0,0,Argentina,TPCP
24637,2010-11-01T00:00:00,TPCP,GHCND:ARM00087311,101,0,0,Argentina,TPCP
24638,2010-11-01T00:00:00,TPCP,GHCND:ARM00087320,448,0,0,Argentina,TPCP
24639,2010-11-01T00:00:00,TPCP,GHCND:ARM00087328,2438,0,0,Argentina,TPCP
24640,2010-11-01T00:00:00,TPCP,GHCND:ARM00087349,382,0,0,Argentina,TPCP
24641,2010-11-01T00:00:00,TPCP,GHCND:ARM00087395,551,0,0,Argentina,TPCP
24642,2010-11-01T00:00:00,TPCP,GHCND:ARM00087416,119,0,0,Argentina,TPCP
24643,2010-11-01T00:00:00,TPCP,GHCND:ARM00087436,856,0,0,Argentina,TPCP
24644,2010-11-01T00:00:00,TPCP,GHCND:ARM00087448,491,0,0,Argentina,TPCP
24645,2010-11-01T00:00:00,TPCP,GHCND:ARM00087453,1062,0,0,Argentina,TPCP
24646,2010-11-01T00:00:00,TPCP,GHCND:ARM00087467,524,0,0,Argentina,TPCP
24647,2010-11-01T00:00:00,TPCP,GHCND:ARM00087480,168,0,0,Argentina,TPCP
24648,2010-11-01T00:00:00,TPCP,GHCND:ARM00087497,366,0,0,Argentina,TPCP
24649,2010-11-01T00:00:00,TPCP,GHCND:ARM00087506,10,0,0,Argentina,TPCP
24650,2010-11-01T00:00:00,TPCP,GHCND:ARM00087509,61,0,0,Argentina,TPCP
24651,2010-11-01T00:00:00,TPCP,GHCND:ARM00087548,84,0,0,Argentina,TPCP
24652,2010-11-01T00:00:00,TPCP,GHCND:ARM00087576,221,0,0,Argentina,TPCP
24653,2010-11-01T00:00:00,TPCP,GHCND:ARM00087582,269,0,0,Argentina,TPCP
24654,2010-11-01T00:00:00,TPCP,GHCND:ARM00087593,330,0,0,Argentina,TPCP
24655,2010-11-01T00:00:00,TPCP,GHCND:ARM00087640,441,0,0,Argentina,TPCP
24656,2010-11-01T00:00:00,TPCP,GHCND:ARM00087641,805,0,0,Argentina,TPCP
24657,2010-11-01T00:00:00,TPCP,GHCND:ARM00087645,1459,0,0,Argentina,TPCP
24658,2010-11-01T00:00:00,TPCP,GHCND:ARM00087648,1020,0,0,Argentina,TPCP
24659,2010-11-01T00:00:00,TPCP,GHCND:ARM00087765,310,0,0,Argentina,TPCP
24660,2010-11-01T00:00:00,TPCP,GHCND:ARM00087784,20,0,0,Argentina,TPCP
24661,2010-11-01T00:00:00,TPCP,GHCND:ARM00087791,122,0,0,Argentina,TPCP
24662,2010-11-01T00:00:00,TPCP,GHCND:ARM00087852,41,0,0,Argentina,TPCP
24663,2010-11-01T00:00:00,TPCP,GHCND:ARM00087896,86,0,0,Argentina,TPCP
24664,2010-11-01T00:00:00,TPCP,GHCND:ARM00087904,81,0,0,Argentina,TPCP
24665,2010-11-01T00:00:00,TPCP,GHCND:ARM00087909,76,0,0,Argentina,TPCP
24666,2010-11-01T00:00:00,TPCP,GHCND:ARM00087938,96,0,0,Argentina,TPCP
24667,2010-11-01T00:00:00,TPCP,GHCND:BR002554002,309,0,0,Argentina,TPCP
24668,2010-11-01T00:00:00,TPCP,GHCND:PAM00086170,1343,0,0,Argentina,TPCP
24669,2010-12-01T00:00:00,TPCP,GHCND:AR000000011,498,0,0,Argentina,TPCP
24670,2010-12-01T00:00:00,TPCP,GHCND:AR000087007,664,0,0,Argentina,TPCP
24671,2010-12-01T00:00:00,TPCP,GHCND:AR000087078,615,0,0,Argentina,TPCP
24672,2010-12-01T00:00:00,TPCP,GHCND:AR000087129,1024,0,0,Argentina,TPCP
24673,2010-12-01T00:00:00,TPCP,GHCND:AR000087155,1440,0,0,Argentina,TPCP
24674,2010-12-01T00:00:00,TPCP,GHCND:AR000087217,478,0,0,Argentina,TPCP
24675,2010-12-01T00:00:00,TPCP,GHCND:AR000087257,1301,0,0,Argentina,TPCP
24676,2010-12-01T00:00:00,TPCP,GHCND:AR000087270,2283,0,0,Argentina,TPCP
24677,2010-12-01T00:00:00,TPCP,GHCND:AR000087344,726,0,0,Argentina,TPCP
24678,2010-12-01T00:00:00,TPCP,GHCND:AR000087374,583,0,0,Argentina,TPCP
24679,2010-12-01T00:00:00,TPCP,GHCND:AR000087418,521,0,0,Argentina,TPCP
24680,2010-12-01T00:00:00,TPCP,GHCND:AR000087534,484,0,0,Argentina,TPCP
24681,2010-12-01T00:00:00,TPCP,GHCND:AR000087623,167,0,0,Argentina,TPCP
24682,2010-12-01T00:00:00,TPCP,GHCND:AR000087692,906,0,0,Argentina,TPCP
24683,2010-12-01T00:00:00,TPCP,GHCND:AR000087715,153,0,0,Argentina,TPCP
24684,2010-12-01T00:00:00,TPCP,GHCND:AR000087803,1039,0,0,Argentina,TPCP
24685,2010-12-01T00:00:00,TPCP,GHCND:AR000087828,0,0,0,Argentina,TPCP
24686,2010-12-01T00:00:00,TPCP,GHCND:AR000087860,71,0,0,Argentina,TPCP
24687,2010-12-01T00:00:00,TPCP,GHCND:AR000087925,21,0,0,Argentina,TPCP
24688,2010-12-01T00:00:00,TPCP,GHCND:AR000870470,1341,0,0,Argentina,TPCP
24689,2010-12-01T00:00:00,TPCP,GHCND:AR000877500,30,0,0,Argentina,TPCP
24690,2010-12-01T00:00:00,TPCP,GHCND:ARM00087016,3131,0,0,Argentina,TPCP
24691,2010-12-01T00:00:00,TPCP,GHCND:ARM00087022,1072,0,0,Argentina,TPCP
24692,2010-12-01T00:00:00,TPCP,GHCND:ARM00087046,1125,0,0,Argentina,TPCP
24693,2010-12-01T00:00:00,TPCP,GHCND:ARM00087121,1481,0,0,Argentina,TPCP
24694,2010-12-01T00:00:00,TPCP,GHCND:ARM00087148,450,0,0,Argentina,TPCP
24695,2010-12-01T00:00:00,TPCP,GHCND:ARM00087162,1669,0,0,Argentina,TPCP
24696,2010-12-01T00:00:00,TPCP,GHCND:ARM00087166,1169,0,0,Argentina,TPCP
24697,2010-12-01T00:00:00,TPCP,GHCND:ARM00087178,3181,0,0,Argentina,TPCP
24698,2010-12-01T00:00:00,TPCP,GHCND:ARM00087222,549,0,0,Argentina,TPCP
24699,2010-12-01T00:00:00,TPCP,GHCND:ARM00087289,825,0,0,Argentina,TPCP
24700,2010-12-01T00:00:00,TPCP,GHCND:ARM00087311,160,0,0,Argentina,TPCP
24701,2010-12-01T00:00:00,TPCP,GHCND:ARM00087320,1738,0,0,Argentina,TPCP
24702,2010-12-01T00:00:00,TPCP,GHCND:ARM00087328,391,0,0,Argentina,TPCP
24703,2010-12-01T00:00:00,TPCP,GHCND:ARM00087349,606,0,0,Argentina,TPCP
24704,2010-12-01T00:00:00,TPCP,GHCND:ARM00087395,790,0,0,Argentina,TPCP
24705,2010-12-01T00:00:00,TPCP,GHCND:ARM00087416,482,0,0,Argentina,TPCP
24706,2010-12-01T00:00:00,TPCP,GHCND:ARM00087436,703,0,0,Argentina,TPCP
24707,2010-12-01T00:00:00,TPCP,GHCND:ARM00087448,298,0,0,Argentina,TPCP
24708,2010-12-01T00:00:00,TPCP,GHCND:ARM00087453,1080,0,0,Argentina,TPCP
24709,2010-12-01T00:00:00,TPCP,GHCND:ARM00087467,1243,0,0,Argentina,TPCP
24710,2010-12-01T00:00:00,TPCP,GHCND:ARM00087480,1311,0,0,Argentina,TPCP
24711,2010-12-01T00:00:00,TPCP,GHCND:ARM00087497,388,0,0,Argentina,TPCP
24712,2010-12-01T00:00:00,TPCP,GHCND:ARM00087506,206,0,0,Argentina,TPCP
24713,2010-12-01T00:00:00,TPCP,GHCND:ARM00087509,280,0,0,Argentina,TPCP
24714,2010-12-01T00:00:00,TPCP,GHCND:ARM00087548,412,0,0,Argentina,TPCP
24715,2010-12-01T00:00:00,TPCP,GHCND:ARM00087576,124,0,0,Argentina,TPCP
24716,2010-12-01T00:00:00,TPCP,GHCND:ARM00087582,592,0,0,Argentina,TPCP
24717,2010-12-01T00:00:00,TPCP,GHCND:ARM00087593,460,0,0,Argentina,TPCP
24718,2010-12-01T00:00:00,TPCP,GHCND:ARM00087640,451,0,0,Argentina,TPCP
24719,2010-12-01T00:00:00,TPCP,GHCND:ARM00087641,321,0,0,Argentina,TPCP
24720,2010-12-01T00:00:00,TPCP,GHCND:ARM00087645,358,0,0,Argentina,TPCP
24721,2010-12-01T00:00:00,TPCP,GHCND:ARM00087648,307,0,0,Argentina,TPCP
24722,2010-12-01T00:00:00,TPCP,GHCND:ARM00087765,691,0,0,Argentina,TPCP
24723,2010-12-01T00:00:00,TPCP,GHCND:ARM00087784,30,0,0,Argentina,TPCP
24724,2010-12-01T00:00:00,TPCP,GHCND:ARM00087791,51,0,0,Argentina,TPCP
24725,2010-12-01T00:00:00,TPCP,GHCND:ARM00087852,30,0,0,Argentina,TPCP
24726,2010-12-01T00:00:00,TPCP,GHCND:ARM00087896,54,0,0,Argentina,TPCP
24727,2010-12-01T00:00:00,TPCP,GHCND:ARM00087904,66,0,0,Argentina,TPCP
24728,2010-12-01T00:00:00,TPCP,GHCND:ARM00087909,58,0,0,Argentina,TPCP
24729,2010-12-01T00:00:00,TPCP,GHCND:ARM00087938,534,0,0,Argentina,TPCP
24730,2010-12-01T00:00:00,TPCP,GHCND:BR002554002,4169,0,0,Argentina,TPCP
24731,2010-12-01T00:00:00,TPCP,GHCND:PAM00086170,381,0,0,Argentina,TPCP
24732,2011-01-01T00:00:00,TPCP,GHCND:AR000000011,956,0,0,Argentina,TPCP
24733,2011-01-01T00:00:00,TPCP,GHCND:AR000087007,201,0,0,Argentina,TPCP
24734,2011-01-01T00:00:00,TPCP,GHCND:AR000087078,709,0,0,Argentina,TPCP
24735,2011-01-01T00:00:00,TPCP,GHCND:AR000087129,2973,0,0,Argentina,TPCP
24736,2011-01-01T00:00:00,TPCP,GHCND:AR000087155,2223,0,0,Argentina,TPCP
24737,2011-01-01T00:00:00,TPCP,GHCND:AR000087217,833,0,0,Argentina,TPCP
24738,2011-01-01T00:00:00,TPCP,GHCND:AR000087257,2993,0,0,Argentina,TPCP
24739,2011-01-01T00:00:00,TPCP,GHCND:AR000087270,2112,0,0,Argentina,TPCP
